1.000000000000000000e+00 1.207725706529108739e-01 -1.121322153339715175e-02 9.993101954141814930e-03 1.179688066551212375e-02 1.334864744560400156e-02 1.464373966017584738e-02 8.585871205986231672e-03 1.464373509576420533e-02 1.669053092421025203e-02
1.100000000000000089e+00 9.281063277334408723e-02 -5.929174501744194359e-02 1.117764128025483528e-02 6.117885494287676751e-02 2.030737908668658193e-02 3.092349989627924539e-02 2.378611590077724103e-02 3.024903761720452652e-02 2.701168870281629372e-02
1.200000000000000178e+00 -1.699665705579182090e-02 4.561080011312130394e-02 2.112736442572946821e-02 7.290629726033406866e-02 2.649135668127090837e-02 4.291477326274976967e-02 4.357177220716709765e-02 4.336516302303655701e-02 4.173258789308760541e-02
1.300000000000000044e+00 1.284327449092335649e-01 5.942980313213375859e-02 4.750536020460661285e-02 5.168694319725828518e-02 6.865389428617182932e-02 4.785058153948903992e-02 5.394098134499070163e-02 5.450483105681891427e-02 5.538757112743632888e-02
1.400000000000000133e+00 -5.732765973139847260e-02 8.868530312654342163e-02 6.970387792056732812e-02 9.973571508923383122e-02 8.882776258364043220e-02 7.435353591301117893e-02 7.076050944785367003e-02 7.243789427295399541e-02 7.021632353369014479e-02
1.500000000000000000e+00 4.246162744819048651e-02 5.689331521485925525e-02 5.482691281640736380e-02 8.540506803868365415e-02 9.169830140092984083e-02 8.244864684787496512e-02 8.594956148288401820e-02 8.370944292381486684e-02 8.626198625197117886e-02
1.600000000000000089e+00 -1.653703509302255348e-02 -2.331792268561311277e-03 5.891213814119399678e-02 6.460316983931442547e-02 1.097283932979365717e-01 9.405237500090368741e-02 1.068733855640634223e-01 1.057330918834432920e-01 1.007155749538704015e-01
1.700000000000000178e+00 1.585328602693510947e-01 6.819290678696046659e-02 1.404381904338734555e-01 9.288169051025403633e-02 9.909105106645574312e-02 1.154044633337133197e-01 1.163953719236214684e-01 1.190353272728704448e-01 1.171948657881911465e-01
1.800000000000000044e+00 1.722695539043718471e-01 1.642747474185421996e-01 1.167449091878173389e-01 1.242922620417835633e-01 1.534221512032509227e-01 1.274154425934871382e-01 1.301637036683842841e-01 1.319338337489465995e-01 1.315535146877049311e-01
1.900000000000000133e+00 3.398196526624631952e-02 3.291148971934262368e-01 1.373522591542928606e-01 1.759561994907304916e-01 1.476645684533870462e-01 1.521189732240332271e-01 1.488276962257399361e-01 1.453893815478651819e-01 1.457512847362394393e-01
2.000000000000000000e+00 3.620140532227612562e-01 6.624904876520976149e-02 1.320459115782526560e-01 1.627319445741690629e-01 1.570246443203628939e-01 1.567455334501051400e-01 1.598102386652991425e-01 1.624090365998024366e-01 1.604313721928485870e-01
2.100000000000000089e+00 1.824142350969585324e-01 7.797805101027838193e-02 1.629973943753725563e-01 1.751776455409795874e-01 1.737977399563347958e-01 1.690358149964504841e-01 1.717461096394450881e-01 1.735023355336726691e-01 1.728110088488198637e-01
2.200000000000000178e+00 8.659622231865012065e-02 2.817519257686829648e-01 1.420528070592201320e-01 1.961894066313354668e-01 1.846351264772444212e-01 1.772906340134333680e-01 1.848431583739894024e-01 1.831246331789908310e-01 1.849918859132376192e-01
2.300000000000000266e+00 2.361016084180426189e-01 2.086461260230974835e-01 1.502767412376716794e-01 1.914987260728862328e-01 1.939869179610572980e-01 1.976406384297175745e-01 1.955336960440951233e-01 1.937742003931995360e-01 1.928607327184273801e-01
2.400000000000000355e+00 1.510095098618472464e-01 1.868365323905193942e-01 1.607878360752128255e-01 2.386981298104652871e-01 2.050357705198102565e-01 1.920498788393611156e-01 2.016125037240160955e-01 2.002917438753465673e-01 2.002324030549937350e-01
2.500000000000000000e+00 2.135295588852976767e-01 1.204449367207691413e-01 1.537146142027103202e-01 2.625064574081520941e-01 2.061946307032874737e-01 2.031484646662220783e-01 2.080563770954926284e-01 2.064137805640141599e-01 2.056324978896943989e-01
2.600000000000000089e+00 1.315304202660608490e-01 2.655344835218019228e-01 2.366375342739905074e-01 2.186097821031016408e-01 2.155847558485880500e-01 2.118562572571649760e-01 2.083444748036058780e-01 2.041667668871663122e-01 2.088934448534211508e-01
2.700000000000000178e+00 1.741743111852598336e-01 2.635338631148382849e-01 2.476823417791668980e-01 2.326242318926560471e-01 2.193619634349350811e-01 2.195953973565612505e-01 2.089658043925367858e-01 2.076546351679689206e-01 2.111280201299895187e-01
2.800000000000000266e+00 1.831402394068308015e-01 7.555336530565590070e-02 1.873500022850206337e-01 2.040343681074309190e-01 2.287366780103311792e-01 2.103922034276239916e-01 2.121733807240502867e-01 2.062684183841435037e-01 2.081300678496819934e-01
2.900000000000000355e+00 2.000843932210684684e-01 2.041532665456481654e-01 2.122046450517547089e-01 1.984618167419903711e-01 2.008979871153272756e-01 1.854394229769925073e-01 2.036705648342715391e-01 2.033941667099010697e-01 2.020473866705095045e-01
3.000000000000000000e+00 1.074457812291082504e-01 1.516891262126615625e-01 2.680545918843962871e-01 1.879811065733132114e-01 2.029122035208965058e-01 1.904083927579127977e-01 1.982339385215662331e-01 1.936916776880510116e-01 1.973651236834775002e-01
3.100000000000000089e+00 3.954018078344545550e-02 2.290948646114591425e-01 1.839110124468771590e-01 1.661405528891000682e-01 1.786905024664596775e-01 1.983989535101481350e-01 1.862458872399659904e-01 1.846627042477043401e-01 1.841550357498967505e-01
3.200000000000000178e+00 2.334738677007896501e-01 1.851815514856711420e-01 1.478973383917532580e-01 1.631005213952606558e-01 1.958083028337087028e-01 1.748441127921840921e-01 1.689921413490703961e-01 1.746110303826757804e-01 1.721273373058991307e-01
3.300000000000000266e+00 -5.920351439001869664e-02 1.524947462648522101e-01 1.567444513630911473e-01 1.517996270525628355e-01 1.558782988498423061e-01 1.630115299814390295e-01 1.580616424049925972e-01 1.578766544960320817e-01 1.554419752559654533e-01
3.400000000000000355e+00 2.810914262626711402e-01 1.050543603635956946e-01 1.748165624873539437e-01 1.236168378405502893e-01 1.286007632754969099e-01 1.442972850262347617e-01 1.332430250356902435e-01 1.385678685263803944e-01 1.351043411110064985e-01
3.500000000000000000e+00 9.612882680411941050e-02 1.568824754701119151e-01 1.608803036748135407e-01 9.942842016025699170e-02 9.071851086912421924e-02 1.081438073176226866e-01 1.155688281456671573e-01 1.134592596431618500e-01 1.150900295196137929e-01
3.600000000000000089e+00 -7.179961533651438299e-02 9.597056773468054525e-02 9.305641983134251005e-02 9.064067564571100244e-02 9.033945705261124670e-02 9.232794218393616803e-02 9.003513866292056633e-02 8.875305185121870610e-02 8.750820992173102830e-02
3.700000000000000178e+00 4.170962464136387937e-02 1.300623047428990653e-01 1.825582843947122502e-02 3.935569700318784087e-02 6.521787897818800972e-02 5.041689303995865873e-02 6.066983753285223185e-02 6.288890535384837610e-02 6.049080573636098773e-02
3.800000000000000266e+00 1.799897047354972468e-01 6.300331661628552626e-02 2.586115064842388345e-04 2.731386475641905259e-02 2.573094682988089077e-02 3.275009861808526879e-02 3.325868302430390333e-02 3.000425281898846594e-02 3.118449916098520527e-02
3.900000000000000355e+00 5.850293534748257293e-04 2.653521848758335841e-02 -6.712455046551883686e-02 1.788546082527993353e-02 -3.750385714037389462e-02 7.273155537446821320e-03 -6.183306544915317254e-03 -1.622918190389277364e-03 1.138815858092240979e-03
4.000000000000000000e+00 -1.695833672353004862e-01 -5.656853989446693209e-02 -5.719880886063472697e-02 -3.509691178095029201e-02 -4.715190144957383256e-02 -3.657114831972105295e-02 -3.726765712509720607e-02 -4.096869968767928583e-02 -3.831950442028438791e-02
4.100000000000000533e+00 -9.226401634570102761e-02 -1.604426805229335340e-01 -6.979002816454930869e-02 -6.256881265305715145e-02 -6.712404164636304182e-02 -7.417655573408546421e-02 -7.348358714236752354e-02 -7.430774358341382668e-02 -7.486947814766437004e-02
4.200000000000000178e+00 -2.007762248600500343e-01 -7.359147552490852284e-02 -1.398557587107978617e-01 -1.329853124533362796e-01 -1.150963312912473557e-01 -1.249013118823866370e-01 -1.142988132492021996e-01 -1.138862840063800813e-01 -1.154744981342034210e-01
4.299999999999999822e+00 -1.661882698641127531e-01 -1.068128560332372301e-01 -1.986440749040913056e-01 -2.064276547187448574e-01 -1.690221026511520008e-01 -1.534609731587275316e-01 -1.564398140382003422e-01 -1.566324568232605741e-01 -1.559873431335647431e-01
4.400000000000000355e+00 -1.591561019627524554e-01 -1.416750853395959409e-01 -1.126511242770932286e-01 -2.073497713315989310e-01 -2.052071520828953888e-01 -1.916544492845753123e-01 -1.958513266070758818e-01 -1.986762186204405478e-01 -2.000596887742740193e-01
4.500000000000000000e+00 -6.130716311677608665e-03 -2.127067725767546047e-01 -2.949686980118566004e-01 -2.658613023676315024e-01 -2.358804132544262133e-01 -2.472608961674198080e-01 -2.436035730086572593e-01 -2.439617302495399875e-01 -2.435474820038621979e-01
4.600000000000000533e+00 -2.069836347012946054e-01 -3.166676521405057398e-01 -3.304505860131277672e-01 -2.932056293130785307e-01 -2.964702354882474689e-01 -2.826710184812636917e-01 -2.954114085913218113e-01 -2.900032398415087753e-01 -2.890683501801325495e-01
4.700000000000000178e+00 -4.209808047533457609e-01 -3.363906394531986921e-01 -3.059178631166222240e-01 -3.399391874896429133e-01 -3.228376403805029993e-01 -3.313603472818458795e-01 -3.349708553700834202e-01 -3.366431270780429474e-01 -3.347644609415659223e-01
4.800000000000000711e+00 -5.228184747578289437e-01 -4.097499230676177606e-01 -3.810893784574964083e-01 -3.918143673247348469e-01 -3.968909591605450093e-01 -3.880286638268053978e-01 -3.857632806959307992e-01 -3.826651148427573923e-01 -3.832307304279760074e-01
4.900000000000000355e+00 -4.411783690763578236e-01 -4.484661882252218290e-01 -4.393548628028735026e-01 -4.153177012826881342e-01 -4.190988623522677314e-01 -4.259565095348576413e-01 -4.238233217405060760e-01 -4.274566645657177921e-01 -4.286073178931202321e-01
5.000000000000000000e+00 -3.716027609867248449e-01 -4.324808393475035873e-01 -4.957503712652439609e-01 -4.604218448237879513e-01 -4.492605360263217107e-01 -4.691246146022406971e-01 -4.780854396063927703e-01 -4.795826036981943319e-01 -4.751340528978648670e-01
5.100000000000000533e+00 -5.075200898782797898e-01 -5.233764256521703517e-01 -5.462855273488865793e-01 -5.166851251934596601e-01 -5.087902743841286046e-01 -5.255768967794427482e-01 -5.237980305610542286e-01 -5.218249755535355749e-01 -5.226404047627338789e-01
5.200000000000000178e+00 -6.861958296438025462e-01 -5.544501791923339695e-01 -5.735174980915651588e-01 -5.941463927376294807e-01 -5.664389191374128441e-01 -5.717520174045702674e-01 -5.691931177419738974e-01 -5.689632897952703328e-01 -5.684043335345693171e-01
5.300000000000000711e+00 -5.986513864792095685e-01 -6.151850508024571118e-01 -6.387200253555533891e-01 -5.708302335905107716e-01 -6.082653407726186234e-01 -6.141934684214552798e-01 -6.084923154242670718e-01 -6.131475630258532705e-01 -6.157726048361624738e-01
5.400000000000000355e+00 -5.473122096290076177e-01 -7.174514880754843116e-01 -6.884466623565017596e-01 -6.328388143329142235e-01 -6.458281315806559952e-01 -6.637426030063130478e-01 -6.574266388607306055e-01 -6.571733705768973977e-01 -6.561060864659781222e-01
5.500000000000000000e+00 -6.131883511267394171e-01 -6.823012418063253426e-01 -6.697763728047918530e-01 -6.741287448211822353e-01 -6.881430373641367337e-01 -6.949729298398832356e-01 -7.001234658524974064e-01 -6.996163138238372659e-01 -7.007952029221465873e-01
5.600000000000000533e+00 -6.917282713001779992e-01 -7.673514267200932659e-01 -6.836151597146199466e-01 -7.358773111245073828e-01 -7.492228281318094041e-01 -7.423479610108889570e-01 -7.396327613885935737e-01 -7.410715436061636741e-01 -7.432736787208029661e-01
5.700000000000000178e+00 -7.913885185163677116e-01 -8.387965490703441773e-01 -7.364027743893235556e-01 -7.701929429514718928e-01 -7.729838911715257721e-01 -7.823242358858837342e-01 -7.821152157508757252e-01 -7.794576861605642115e-01 -7.797879445602073911e-01
5.800000000000000711e+00 -7.310722270572319603e-01 -7.983506975310862286e-01 -8.780655566436791348e-01 -8.108141217353508345e-01 -8.260406671683482305e-01 -8.158163266283202653e-01 -8.134889345398522709e-01 -8.174254076676242819e-01 -8.184638823044981804e-01
5.900000000000000355e+00 -9.863713277579292393e-01 -8.457521804734192683e-01 -8.906190075319011523e-01 -8.678141312491081116e-01 -8.574773553828994865e-01 -8.567867204826492555e-01 -8.503923970578977087e-01 -8.552361320716861393e-01 -8.528178549176766987e-01
6.000000000000000000e+00 -1.055861969577634341e+00 -8.826517209757538396e-01 -9.113113710733015127e-01 -8.512783307491191831e-01 -8.822843488190653671e-01 -8.909494938270363651e-01 -8.871504724937131492e-01 -8.856571743950116815e-01 -8.860598487385932254e-01
6.100000000000000533e+00 -9.487529068367884788e-01 -9.430836733459296850e-01 -9.125617882483926246e-01 -9.166719343751400517e-01 -9.145965664190500721e-01 -9.125521587756368902e-01 -9.120309371853493330e-01 -9.173042753619164991e-01 -9.146060843854735278e-01
6.200000000000000178e+00 -1.065710382197223360e+00 -9.454292895551745790e-01 -9.187569268179931470e-01 -9.427343032879854645e-01 -9.479435217663564339e-01 -9.466028091825192670e-01 -9.423974562456935988e-01 -9.411405335643797665e-01 -9.424877418315172894e-01
6.300000000000000711e+00 -9.033541078225438836e-01 -9.960633094054859304e-01 -1.018988361617988891e+00 -9.739865895219839143e-01 -9.478430527960883811e-01 -9.702562572333679469e-01 -9.683027149403928835e-01 -9.666435027627674481e-01 -9.638702400847128926e-01
6.400000000000000355e+00 -9.729115945645395724e-01 -9.674110466281636844e-01 -9.492164617408483940e-01 -9.815196775640504523e-01 -9.935660520275043650e-01 -9.962673153381075286e-01 -9.830770747286275979e-01 -9.880233091179410065e-01 -9.855364282334698744e-01
6.500000000000000000e+00 -1.035638624226530968e+00 -9.791019007674036656e-01 -1.037038447179218004e+00 -1.015633750935085899e+00 -9.847376007600097125e-01 -1.001024390596520819e+00 -1.005767500243353485e+00 -1.005716992051611136e+00 -1.005937435034685024e+00
6.600000000000000533e+00 -1.051571292005812897e+00 -1.023493022306495526e+00 -1.031837423761532646e+00 -1.036479211497847386e+00 -1.023699344795335309e+00 -1.016260879455628929e+00 -1.016879109666733783e+00 -1.020718506691259408e+00 -1.020984349467042307e+00
6.700000000000000178e+00 -1.019443796981456485e+00 -1.074978315689298913e+00 -1.059963573046886820e+00 -1.007643122467144714e+00 -1.013458084755108235e+00 -1.034222051646322971e+00 -1.032740365436218388e+00 -1.030017604601089154e+00 -1.031409153237335508e+00
6.800000000000000711e+00 -1.172690317957799211e+00 -1.067922528217073230e+00 -1.057578485540036750e+00 -1.041523595137465286e+00 -1.042790214862396647e+00 -1.049599398167141651e+00 -1.038401271517653601e+00 -1.040489948939496312e+00 -1.042287532909026204e+00
6.900000000000000355e+00 -1.061757393752948309e+00 -9.451219274393409808e-01 -1.009851206322515571e+00 -1.106314347733406311e+00 -1.042773972105329072e+00 -1.052195005815857787e+00 -1.048259828493385282e+00 -1.048059040358559235e+00 -1.048013185101597466e+00
7.000000000000000000e+00 -9.768428127213858447e-01 -9.369040369542913638e-01 -1.030446740474380896e+00 -1.040671491002592042e+00 -1.054691072796267060e+00 -1.046998676547376439e+00 -1.054329505131224698e+00 -1.053999530316992672e+00 -1.050822599882231145e+00
7.100000000000000533e+00 -1.233022436247740661e+00 -9.506625679860948308e-01 -1.064413663916053965e+00 -1.052007426502856280e+00 -1.065843985840307484e+00 -1.057894124861045171e+00 -1.057358324744872347e+00 -1.048459322760491252e+00 -1.050858537428949857e+00
7.200000000000000178e+00 -1.094811859193910442e+00 -1.063420965893647985e+00 -1.050176175965691350e+00 -1.047704715721242907e+00 -1.050839416213487976e+00 -1.052869874267259087e+00 -1.051139299246377501e+00 -1.047812455820134936e+00 -1.050315177991547388e+00
7.300000000000000711e+00 -1.153512395602949159e+00 -1.022696128961613660e+00 -1.104771383013230190e+00 -1.054613007001932390e+00 -1.040989169951830107e+00 -1.045084361619130320e+00 -1.044811291934874653e+00 -1.043863766142723248e+00 -1.047341856459763632e+00
7.400000000000000355e+00 -1.061434555980638628e+00 -1.059335894647537968e+00 -1.006787770874779220e+00 -1.076457459516872994e+00 -1.030368659641100137e+00 -1.037989145187157902e+00 -1.044042183953082903e+00 -1.040944272219784139e+00 -1.037311524361123505e+00
7.500000000000000000e+00 -9.563307609012413613e-01 -1.039925106826776746e+00 -1.029426700927954741e+00 -1.054185282926945799e+00 -1.006642606382468719e+00 -1.038074258596095367e+00 -1.025155032509836861e+00 -1.026301009633603156e+00 -1.027803815953626465e+00
7.600000000000000533e+00 -9.370035074681630771e-01 -9.541208297019857509e-01 -1.035340987870095208e+00 -1.035418229042999405e+00 -1.031540789588009099e+00 -1.011175000381572042e+00 -1.018917520739958338e+00 -1.020123525659279107e+00 -1.017629736202570356e+00
7.700000000000000178e+00 -1.038809862925935912e+00 -9.890766558448730317e-01 -1.017446656879360312e+00 -1.004851161367467105e+00 -1.022482675060064405e+00 -1.002243589353773334e+00 -1.010065661044381669e+00 -1.005742436831883913e+00 -1.004696168392028355e+00
7.800000000000000711e+00 -1.040509772881156092e+00 -1.047705679273101875e+00 -1.024921483616618056e+00 -9.870335842491483325e-01 -1.001041695390553654e+00 -9.885444268978731408e-01 -9.888488875968010072e-01 -9.888593905956444274e-01 -9.891196901469969660e-01
7.900000000000000355e+00 -9.759774522318280798e-01 -9.856157191916822269e-01 -9.386291895030680621e-01 -9.656033546304694237e-01 -9.574259674051330826e-01 -9.724002196930162656e-01 -9.736789122303394217e-01 -9.744686409984227859e-01 -9.748562650189523948e-01
8.000000000000000000e+00 -9.731097251168537854e-01 -9.226414333906731713e-01 -9.489321424221307533e-01 -9.653814485469298656e-01 -9.589407353168777348e-01 -9.572035269619266762e-01 -9.530663939034575982e-01 -9.575742140236421784e-01 -9.581375295617703403e-01
8.099999999999999645e+00 -8.158732172507254798e-01 -1.022120259226642736e+00 -9.333376886468590650e-01 -9.214870902279956866e-01 -9.285853430264721098e-01 -9.451359052309079578e-01 -9.404817728110189679e-01 -9.406505616299578598e-01 -9.421600070537207161e-01
8.200000000000001066e+00 -8.041878489920455397e-01 -9.788568791898362154e-01 -9.012959473204325000e-01 -9.445167762065190820e-01 -9.225213684136257530e-01 -9.223786834897015341e-01 -9.247961442745054050e-01 -9.243947614668333035e-01 -9.221906255900299554e-01
8.300000000000000711e+00 -8.321818029596044219e-01 -9.184766402360876603e-01 -9.553022347765980360e-01 -9.032965257709888451e-01 -9.134387181159332458e-01 -8.956990317654328626e-01 -9.079182333625891443e-01 -9.045448595645717571e-01 -9.055505272433468367e-01
8.400000000000000355e+00 -8.550070072407941479e-01 -7.560877852121160592e-01 -8.889179418850727821e-01 -8.871519801964988794e-01 -9.005847582021929698e-01 -8.919257796699915364e-01 -8.910170120337220778e-01 -8.870313265434303096e-01 -8.876838682316001705e-01
8.500000000000000000e+00 -7.591009177482928028e-01 -9.144006130889840156e-01 -8.727627237561954576e-01 -8.899151379105703086e-01 -8.643186170317477268e-01 -8.684434979583727232e-01 -8.740159546985871719e-01 -8.701647039401105843e-01 -8.678860131710881554e-01
8.599999999999999645e+00 -8.555452568894555965e-01 -9.282926514075569013e-01 -8.469377153780036638e-01 -8.449632563556770393e-01 -8.606362444975754755e-01 -8.514378457290838753e-01 -8.559770792315644083e-01 -8.489462751088943104e-01 -8.524710412313674102e-01
8.700000000000001066e+00 -8.258010175038954515e-01 -8.014906458910254772e-01 -8.175424053804998259e-01 -8.189705150155336399e-01 -8.291994063207509535e-01 -8.361308067590280668e-01 -8.322474624683341426e-01 -8.342667105566099472e-01 -8.353152385180006023e-01
8.800000000000000711e+00 -8.408587289145393884e-01 -8.176728746864586617e-01 -7.751022769420624625e-01 -8.290084007359570517e-01 -8.189459959755066576e-01 -8.131329172750115797e-01 -8.165495421454737057e-01 -8.216854683658308955e-01 -8.187672743803406927e-01
8.900000000000000355e+00 -9.088188741860935282e-01 -8.446488551752733276e-01 -7.601998688750641886e-01 -8.204661785318372313e-01 -8.118495236359554168e-01 -8.062054915498428898e-01 -8.053352716762052221e-01 -8.063963782663359225e-01 -8.043369625063039319e-01
9.000000000000000000e+00 -7.507477466500912522e-01 -8.869981844077385880e-01 -8.150223011941617468e-01 -7.770127146102143723e-01 -7.883592459777277739e-01 -7.908811044018627667e-01 -7.992503665685899428e-01 -7.926102860921010462e-01 -7.916022395983256521e-01
9.099999999999999645e+00 -8.042994925557385155e-01 -6.910911317959420597e-01 -7.711594159002591597e-01 -8.031708382982337691e-01 -7.686813975196623572e-01 -7.713323030353633758e-01 -7.859593908668749407e-01 -7.771856849960311342e-01 -7.809040580122585951e-01
9.200000000000001066e+00 -6.658701410055786196e-01 -8.280294890184994872e-01 -7.513780283202794452e-01 -7.417252420279409897e-01 -7.652840804904317284e-01 -7.784719979508808452e-01 -7.784971682234435031e-01 -7.737462117737324840e-01 -7.732718659686727003e-01
9.300000000000000711e+00 -7.744543555042134875e-01 -7.315190792501856665e-01 -8.366049646423916464e-01 -7.731149882143849572e-01 -7.747277195467827671e-01 -7.632341606342503137e-01 -7.583159591296539936e-01 -7.660585911017631089e-01 -7.654558165410453308e-01
9.400000000000000355e+00 -6.325848698061444786e-01 -6.221778602682894732e-01 -7.725395760960594993e-01 -7.880727199871458977e-01 -7.690114303311054167e-01 -7.615247135404926704e-01 -7.642016455867761682e-01 -7.626261941224093954e-01 -7.608760522000015403e-01
9.500000000000000000e+00 -6.840208182049127839e-01 -8.077150183826041774e-01 -7.719631796232298004e-01 -7.884845081285966062e-01 -7.568861670330980784e-01 -7.486080475943891477e-01 -7.576363243057619989e-01 -7.590686281584937412e-01 -7.584027019372522327e-01
9.600000000000001421e+00 -7.423877338583247942e-01 -8.182062265529432832e-01 -6.822453563027379708e-01 -7.493053255272955626e-01 -7.511504843233136608e-01 -7.416436677076509998e-01 -7.549181455703720678e-01 -7.584455753599824712e-01 -7.581065850217983959e-01
9.700000000000001066e+00 -7.065605470247970921e-01 -7.014224661272028261e-01 -7.461935093930777141e-01 -7.953103783940772553e-01 -7.736747865628004206e-01 -7.623035254688134144e-01 -7.612366784427410105e-01 -7.595726320326403602e-01 -7.597944605222253234e-01
9.800000000000000711e+00 -8.645153818405796331e-01 -7.967627700425978787e-01 -7.424977788242230758e-01 -7.956913313386483333e-01 -7.438296858144854973e-01 -7.619802124687300449e-01 -7.654272745301470282e-01 -7.661946657195903843e-01 -7.639541422250299973e-01
9.900000000000000355e+00 -8.658967881196988348e-01 -8.072093197834990796e-01 -7.717772778461220451e-01 -7.559154697812691115e-01 -7.866445978350603552e-01 -7.715290281937580152e-01 -7.781495655366675868e-01 -7.718123165577986944e-01 -7.722015797944589144e-01
1.000000000000000000e+01 -1.019110236189252783e+00 -8.138177185531425550e-01 -8.359810552432949127e-01 -7.864400126317319106e-01 -7.667667506941778788e-01 -7.858692124878854379e-01 -7.825259517362654904e-01 -7.807542329497278999e-01 -7.830724087573670555e-01
